Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Student_Performance
S1530,Ali,Smith,student530@university.com,Male,19,CS,64.52,64.18,57.83,68.34,69.53,58.45,73.74,65.09,C,4,Yes,No,Bachelor's,Medium,5,5.5,Average
S1531,Liam,Johnson,student531@university.com,Male,21,Engineering,50.08,47.24,48.45,57.91,65.88,28.0,51.99,50.03,D,7,Yes,Yes,Bachelor's,Low,9,8.8,Poor
S1532,Ali,Smith,student532@university.com,Female,22,CS,62.91,25.3,31.01,32.37,32.24,40.79,38.59,32.69,F,8,No,Yes,Bachelor's,Medium,2,8.9,Poor
S1533,Ali,Johnson,student533@university.com,Male,20,CS,80.76,81.6,76.25,89.71,80.49,74.7,88.18,81.99,B,21,Yes,Yes,High School,Medium,1,4.8,Good
S1534,John,Johnson,student534@university.com,Male,21,Business,68.31,74.59,63.25,68.65,48.03,57.65,75.58,66.71,C,10,Yes,Yes,PhD,Medium,8,6.8,Average
S1535,Emma,Jones,student535@university.com,Male,20,CS,65.29,47.59,44.81,51.96,42.79,37.91,41.87,44.96,D,6,Yes,Yes,,Medium,6,6.8,Poor
S1536,Liam,Brown,student536@university.com,Female,19,Engineering,60.21,59.94,54.8,73.66,58.97,58.19,58.93,60.24,D,8,No,Yes,Master's,Low,2,6.3,Average
S1537,Omar,Brown,student537@university.com,Female,21,CS,87.45,96.17,88.41,87.97,90.94,91.72,90.7,90.94,A,24,Yes,Yes,Bachelor's,Low,3,8.6,Excellent
S1538,Ahmed,Johnson,student538@university.com,Female,21,Mathematics,86.47,76.84,75.83,83.24,79.34,74.81,86.51,79.53,B,18,Yes,Yes,High School,Low,5,7.8,Good
S1539,Sara,Williams,student539@university.com,Female,23,Business,92.31,89.95,86.3,89.41,91.09,97.38,83.27,88.48,A,24,No,Yes,Bachelor's,Medium,1,7.8,Excellent
S1540,Omar,Williams,student540@university.com,Female,19,Engineering,50.0,42.56,40.13,56.93,32.28,35.02,39.87,41.79,D,3,Yes,Yes,High School,Medium,2,5.3,Poor
S1541,Sara,Smith,student541@university.com,Male,19,CS,66.71,68.17,57.8,56.57,63.42,51.38,60.51,60.15,C,16,Yes,Yes,PhD,Medium,1,6.2,Average
S1542,John,Smith,student542@university.com,Female,18,Mathematics,96.88,88.63,87.61,80.99,80.01,95.17,95.07,88.31,A,25,No,No,Bachelor's,Low,7,6.4,Excellent
S1543,Sara,Jones,student543@university.com,Male,22,Engineering,51.93,71.3,54.43,60.68,67.16,51.94,57.76,60.43,D,8,No,Yes,Bachelor's,High,7,5.5,Average
S1544,Ali,Johnson,student544@university.com,Female,21,CS,55.03,61.63,55.99,65.91,60.5,57.58,63.48,60.71,C,15,Yes,Yes,Master's,High,10,4.5,Average
S1545,Liam,Smith,student545@university.com,Male,21,Business,77.33,76.18,76.21,77.07,87.53,74.55,73.25,76.71,B,17,No,Yes,High School,High,5,4.6,Good
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,92.21,92.16,89.45,95.7,100.0,83.75,95.04,92.53,A,23,No,Yes,High School,Low,10,4.9,Excellent
S1547,Maria,Davis,student547@university.com,Female,19,Engineering,83.51,57.04,57.54,57.73,73.48,71.74,65.19,62.01,C,3,Yes,Yes,PhD,High,6,5.0,Average
S1548,Sara,Johnson,student548@university.com,Female,19,Engineering,86.05,70.02,66.15,66.93,73.8,82.97,80.62,72.38,C,12,No,Yes,Bachelor's,Low,3,5.2,Average
S1549,Omar,Jones,student549@university.com,Female,22,Engineering,58.12,68.43,56.8,66.92,65.86,49.86,67.49,62.99,C,8,No,Yes,Master's,Low,2,5.3,Average
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics,93.05,81.21,78.19,80.55,72.89,82.04,70.81,77.53,B,17,Yes,Yes,,Medium,10,6.3,Good
S1551,Maria,Jones,student551@university.com,Female,20,CS,50.0,51.19,48.0,39.73,34.76,32.36,53.76,45.66,D,6,No,Yes,Master's,Medium,9,6.5,Poor
S1552,Ahmed,Brown,student552@university.com,Male,20,CS,76.67,75.71,69.35,68.14,74.58,74.93,80.2,73.69,C,21,Yes,Yes,Master's,Low,2,5.5,Average
S1553,Maria,Jones,student553@university.com,Female,23,CS,79.6,77.45,72.61,78.93,81.94,87.78,79.88,78.43,B,10,No,Yes,Master's,High,1,8.5,Good
S1554,Ali,Williams,student554@university.com,Male,20,Business,50.0,33.14,37.68,38.83,41.07,36.55,51.88,40.01,F,4,No,Yes,Master's,Low,9,6.8,Poor
S1555,Liam,Williams,student555@university.com,Female,20,Mathematics,79.05,85.1,74.48,82.05,77.64,78.39,76.2,78.79,B,15,Yes,Yes,Bachelor's,Low,8,7.9,Good
S1556,Liam,Jones,student556@university.com,Male,22,Mathematics,87.97,93.78,91.86,90.89,83.25,100.0,93.6,92.4,A,23,No,Yes,Master's,High,8,8.6,Excellent
S1557,Emma,Williams,student557@university.com,Male,21,Business,91.86,90.55,89.94,100.0,84.46,99.88,99.0,93.83,A,24,No,Yes,High School,Medium,7,4.8,Excellent
S1558,Liam,Brown,student558@university.com,Male,20,Mathematics,62.52,53.71,54.63,63.37,59.71,70.28,73.72,61.65,D,2,No,Yes,High School,Low,9,6.1,Average
S1559,Emma,Johnson,student559@university.com,Male,23,Business,85.15,61.83,60.61,67.35,62.0,62.39,66.0,63.26,C,11,No,Yes,Master's,Medium,3,6.2,Average
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,69.8,59.01,61.14,61.0,58.64,78.09,63.53,62.62,C,8,No,Yes,High School,Medium,8,5.8,Average
S1561,John,Williams,student561@university.com,Male,20,Engineering,83.08,95.49,91.58,100.0,92.25,95.41,92.18,94.2,A,27,Yes,Yes,Bachelor's,Medium,1,4.0,Excellent
S1562,Omar,Jones,student562@university.com,Female,23,Mathematics,100.0,90.67,88.85,94.14,86.44,93.08,89.94,90.41,A,23,No,Yes,,Low,1,8.1,Excellent
S1563,Omar,Brown,student563@university.com,Male,22,Engineering,84.03,100.0,95.5,94.15,83.62,94.36,88.74,93.54,A,29,Yes,Yes,Master's,High,6,4.6,Excellent
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering,90.89,82.22,72.89,83.2,78.99,73.71,77.1,77.84,B,13,No,Yes,High School,High,8,9.0,Good
S1565,Sara,Jones,student565@university.com,Female,24,Engineering,89.46,62.81,74.77,78.64,77.15,82.81,84.37,75.92,B,19,No,No,High School,Medium,8,7.9,Good
S1566,Sara,Jones,student566@university.com,Male,24,CS,74.48,85.17,69.88,70.89,81.03,85.76,72.56,76.33,C,15,Yes,Yes,Bachelor's,Medium,10,6.9,Average
S1567,Liam,Davis,student567@university.com,Male,19,Engineering,75.6,36.97,62.33,84.52,74.31,76.86,76.33,66.04,C,18,No,Yes,Bachelor's,High,1,4.8,Average
S1568,Omar,Brown,student568@university.com,Female,23,CS,57.53,38.21,42.11,43.9,52.92,32.51,58.16,44.93,D,4,No,Yes,,Medium,1,6.6,Poor
S1569,Omar,Johnson,student569@university.com,Male,20,Business,96.82,93.01,81.41,73.67,75.88,74.61,85.71,82.2,B,24,No,Yes,PhD,High,9,5.3,Good
S1570,Emma,Brown,student570@university.com,Male,21,Business,88.28,85.34,77.24,78.81,75.81,71.97,92.22,81.42,B,16,No,Yes,PhD,High,9,5.3,Good
S1571,John,Johnson,student571@university.com,Male,19,Business,69.36,72.62,60.11,57.22,63.25,63.62,70.11,64.84,C,4,Yes,Yes,PhD,Low,7,8.1,Average
S1572,Ali,Brown,student572@university.com,Male,19,Business,57.63,35.23,61.07,86.29,77.82,86.65,73.73,66.45,C,15,Yes,No,,Medium,1,5.9,Average
S1573,Sara,Jones,student573@university.com,Male,24,Business,72.73,67.98,63.61,65.25,65.52,73.7,70.53,67.31,C,6,No,Yes,Master's,Medium,10,6.3,Average
S1574,Omar,Jones,student574@university.com,Male,21,Engineering,50.0,39.97,35.04,39.67,36.56,36.25,35.2,37.03,F,2,Yes,Yes,PhD,Low,2,8.2,Poor
S1575,Emma,Smith,student575@university.com,Male,24,Engineering,74.72,41.93,44.97,31.52,40.16,59.0,55.23,45.32,D,6,Yes,Yes,PhD,High,8,4.4,Poor
S1576,Ahmed,Williams,student576@university.com,Female,19,Engineering,100.0,95.84,93.32,88.38,86.78,81.3,97.93,92.15,A,23,No,Yes,High School,Medium,8,7.0,Excellent
S1577,Emma,Davis,student577@university.com,Male,20,Business,59.91,37.46,37.42,37.46,43.83,51.25,27.57,37.49,F,4,No,Yes,High School,Low,5,6.9,Poor
S1578,Sara,Brown,student578@university.com,Female,24,Business,91.79,78.68,82.24,82.75,76.87,81.38,78.72,80.28,B,19,Yes,Yes,Master's,High,2,6.1,Good
S1579,Sara,Davis,student579@university.com,Female,24,CS,89.62,79.32,82.77,72.37,75.73,87.39,80.23,79.77,B,25,Yes,Yes,Bachelor's,Low,3,8.1,Good
S1580,Emma,Smith,student580@university.com,Female,24,Mathematics,82.72,84.23,75.61,80.56,74.93,66.68,78.99,77.79,B,19,Yes,Yes,,Low,5,8.7,Good
S1581,Ali,Williams,student581@university.com,Female,19,Engineering,75.59,38.46,41.42,41.8,22.21,30.6,49.77,39.55,D,4,Yes,Yes,PhD,Low,3,6.3,Poor
S1582,Maria,Brown,student582@university.com,Male,20,Mathematics,91.05,79.97,78.68,85.71,73.13,84.2,75.56,79.37,B,18,Yes,Yes,,Low,10,6.3,Good
S1583,Sara,Johnson,student583@university.com,Female,21,Business,82.62,79.79,76.29,75.3,82.24,94.51,73.95,78.79,B,18,Yes,Yes,High School,High,1,6.5,Good
S1584,Emma,Williams,student584@university.com,Female,18,Business,52.57,68.29,57.59,60.52,37.34,75.87,71.08,62.67,C,7,No,No,,Low,6,7.6,Average
S1585,Omar,Jones,student585@university.com,Female,21,Business,94.35,97.84,98.3,99.24,94.69,94.12,92.41,96.39,A,28,No,Yes,High School,High,5,7.3,Excellent
S1586,Emma,Smith,student586@university.com,Female,20,Mathematics,91.64,85.62,90.72,87.97,95.05,94.78,98.89,91.76,A,24,Yes,Yes,,Low,3,5.1,Excellent
S1587,John,Williams,student587@university.com,Female,22,CS,98.47,85.39,93.3,92.04,82.61,92.56,84.82,88.69,A,27,No,Yes,High School,Low,9,4.3,Excellent
S1588,Maria,Williams,student588@university.com,Male,24,Business,100.0,81.35,91.2,98.67,100.0,95.23,88.79,91.15,A,21,No,Yes,,Medium,10,8.7,Excellent
S1589,Ahmed,Jones,student589@university.com,Male,21,CS,90.24,90.1,91.07,92.9,96.73,96.8,89.51,91.98,A,23,Yes,No,PhD,Medium,8,5.3,Excellent
S1590,Ali,Brown,student590@university.com,Female,22,CS,81.99,74.95,80.92,92.24,87.18,87.53,98.28,86.18,B,21,Yes,Yes,PhD,Medium,7,7.2,Good
S1591,Liam,Johnson,student591@university.com,Male,22,Engineering,85.06,20.9,48.98,65.55,46.03,67.65,56.62,48.95,D,12,Yes,Yes,Master's,Medium,2,8.1,Poor
S1592,Ahmed,Jones,student592@university.com,Male,20,Mathematics,93.91,88.0,89.85,88.27,89.48,98.06,91.87,90.43,A,25,No,Yes,,Low,10,5.5,Excellent
S1593,Maria,Johnson,student593@university.com,Female,20,Business,79.59,74.38,80.09,77.94,65.49,87.84,81.79,78.28,B,25,Yes,Yes,Bachelor's,Low,5,7.2,Good
S1594,Maria,Brown,student594@university.com,Female,24,CS,50.0,40.87,41.6,34.64,48.57,43.98,48.95,42.82,D,6,No,Yes,Master's,High,5,4.5,Poor
S1595,Maria,Williams,student595@university.com,Female,18,Mathematics,79.63,76.43,75.64,83.34,66.57,79.4,90.33,79.36,B,15,No,Yes,,Low,6,8.8,Good
S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics,69.47,58.42,55.11,55.28,42.33,63.16,66.09,57.52,C,9,Yes,Yes,Bachelor's,High,6,4.3,Average
S1597,Omar,Smith,student597@university.com,Female,19,Business,97.9,90.22,94.92,97.11,89.05,92.13,90.59,92.58,A,29,No,No,PhD,Low,3,6.2,Excellent
S1598,Maria,Smith,student598@university.com,Male,21,Engineering,87.67,86.86,83.7,92.49,91.69,90.04,92.1,88.76,B,19,Yes,Yes,PhD,Low,4,6.7,Good
S1599,Emma,Jones,student599@university.com,Male,20,Engineering,75.92,48.19,79.55,90.08,91.01,94.91,87.12,79.05,B,21,Yes,Yes,PhD,High,1,8.0,Good
S1600,Ahmed,Brown,student600@university.com,Male,21,CS,93.34,96.95,84.85,85.22,89.02,89.79,94.85,90.24,B,23,No,Yes,Bachelor's,Medium,1,4.6,Good
S1601,Liam,Jones,student601@university.com,Female,23,Engineering,85.75,83.12,79.48,80.18,81.1,76.11,71.57,78.56,B,16,Yes,Yes,High School,Low,5,6.2,Good
S1602,Maria,Jones,student602@university.com,Male,23,Engineering,94.18,93.13,92.62,91.6,91.03,86.88,100.0,93.31,A,27,Yes,Yes,,Medium,4,5.5,Excellent
S1603,Emma,Davis,student603@university.com,Female,24,Engineering,95.15,85.82,92.61,93.54,83.49,97.26,90.22,90.47,A,27,Yes,Yes,Master's,High,7,5.6,Excellent
S1604,Omar,Jones,student604@university.com,Female,22,Mathematics,97.96,83.84,89.88,88.58,92.29,100.0,91.31,90.02,A,24,Yes,Yes,Master's,Low,7,7.9,Excellent
S1605,John,Davis,student605@university.com,Female,24,Business,87.08,89.65,76.24,69.52,78.57,72.25,64.96,75.49,B,18,Yes,Yes,PhD,High,4,4.0,Good
S1606,Omar,Smith,student606@university.com,Female,19,Mathematics,91.75,88.58,92.48,91.47,100.0,93.71,94.55,92.84,A,25,Yes,Yes,High School,Low,10,7.7,Excellent
S1607,Liam,Smith,student607@university.com,Female,18,Mathematics,68.87,76.57,77.6,77.54,88.91,89.06,80.82,80.31,B,16,No,Yes,,High,2,8.1,Good
S1608,Maria,Jones,student608@university.com,Male,21,Business,79.11,94.22,76.16,78.62,84.62,90.65,81.31,83.47,B,8,Yes,Yes,,High,10,8.5,Good
S1609,Liam,Smith,student609@university.com,Male,19,Mathematics,70.34,67.47,61.83,58.48,61.41,55.0,62.88,61.94,C,11,No,Yes,Master's,Medium,4,7.1,Average
S1610,Ahmed,Brown,student610@university.com,Male,18,CS,91.64,84.7,85.91,97.98,87.02,86.63,91.45,88.77,A,25,Yes,Yes,Master's,Medium,8,5.7,Excellent
S1611,Sara,Davis,student611@university.com,Male,21,CS,71.84,72.9,61.12,63.11,59.04,56.17,71.56,65.16,C,8,Yes,Yes,Master's,Medium,2,6.1,Average
S1612,Maria,Davis,student612@university.com,Male,19,Mathematics,58.03,46.76,54.29,76.56,50.18,60.27,67.87,59.03,D,4,No,Yes,,Low,5,8.8,Average
S1613,Sara,Jones,student613@university.com,Female,20,Engineering,90.39,79.38,88.99,95.6,87.27,100.0,87.03,88.6,A,23,No,Yes,Master's,High,7,8.4,Excellent
S1614,Emma,Smith,student614@university.com,Female,21,Mathematics,50.0,42.43,35.12,40.3,46.12,30.21,31.18,37.18,F,0,Yes,Yes,,Medium,10,6.3,Poor
S1615,John,Johnson,student615@university.com,Male,19,Engineering,98.63,27.24,39.19,41.99,33.69,52.43,57.28,41.61,F,0,Yes,Yes,PhD,Low,6,8.7,Poor
S1616,Ali,Davis,student616@university.com,Male,23,Mathematics,93.07,87.17,89.32,89.0,86.71,91.51,88.73,88.68,A,23,No,Yes,High School,Medium,9,8.1,Excellent
S1617,Liam,Jones,student617@university.com,Male,18,CS,73.68,79.25,74.67,82.16,72.54,89.63,74.12,77.88,B,19,No,Yes,Master's,Low,2,8.5,Good
S1618,Omar,Jones,student618@university.com,Female,19,Engineering,55.0,55.46,58.13,67.57,40.77,76.14,70.38,61.53,C,4,No,Yes,,High,4,7.4,Average
S1619,John,Brown,student619@university.com,Female,20,CS,67.72,75.38,59.62,59.1,53.33,46.87,62.19,61.3,C,12,No,Yes,PhD,High,7,8.3,Average
S1620,Maria,Williams,student620@university.com,Female,24,Mathematics,100.0,83.0,83.91,84.4,92.25,100.0,84.14,86.29,B,25,Yes,Yes,Bachelor's,High,8,8.5,Good
S1621,Sara,Williams,student621@university.com,Male,21,Business,67.2,79.44,80.6,91.65,77.39,94.24,97.3,86.41,B,23,No,Yes,PhD,Low,5,4.5,Good
S1622,Omar,Davis,student622@university.com,Male,21,Engineering,84.39,76.94,77.59,62.6,88.03,76.59,83.03,77.24,B,23,Yes,Yes,High School,High,5,8.8,Good
S1623,Sara,Brown,student623@university.com,Male,21,Engineering,89.52,80.44,73.96,78.59,72.64,86.79,68.76,76.06,B,13,No,No,PhD,Low,4,5.7,Good
S1624,Ahmed,Brown,student624@university.com,Male,20,Mathematics,61.39,72.02,65.74,66.29,65.15,65.66,50.98,64.06,C,12,Yes,Yes,Master's,Low,9,6.2,Average
S1625,Sara,Brown,student625@university.com,Female,18,Mathematics,54.52,34.47,55.48,87.09,80.42,76.2,75.22,64.53,C,8,No,Yes,Master's,Low,10,8.0,Average
S1626,Ahmed,Davis,student626@university.com,Male,21,Engineering,100.0,88.04,79.41,82.65,85.36,72.52,87.47,83.14,B,12,Yes,Yes,Bachelor's,High,4,7.3,Good
S1627,Emma,Williams,student627@university.com,Male,18,Business,63.99,68.17,59.95,65.01,47.64,68.94,71.67,64.37,C,14,No,Yes,,High,3,8.5,Average
S1628,Omar,Brown,student628@university.com,Male,19,Mathematics,99.05,81.67,86.61,84.53,90.68,95.13,88.42,86.93,A,26,No,No,PhD,High,9,6.0,Excellent
S1629,Omar,Smith,student629@university.com,Female,23,Mathematics,79.31,83.15,87.76,79.26,81.62,79.33,92.32,85.02,A,26,No,Yes,Bachelor's,Low,7,5.9,Excellent
S1630,Ali,Jones,student630@university.com,Female,23,Mathematics,82.24,62.28,59.02,54.0,70.94,66.01,71.81,63.37,C,11,No,Yes,Master's,High,9,4.2,Average
S1631,Maria,Jones,student631@university.com,Male,18,Business,60.36,34.08,37.94,54.76,40.01,46.86,23.46,37.89,F,3,Yes,Yes,,Low,4,6.3,Poor
S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering,96.36,87.92,85.2,83.74,79.44,84.92,74.01,82.68,A,25,No,Yes,,High,3,7.6,Excellent
S1633,Ali,Johnson,student633@university.com,Female,23,CS,88.04,80.36,77.48,89.54,74.59,77.22,80.25,80.1,B,16,No,Yes,High School,Low,10,5.5,Good
S1634,Sara,Davis,student634@university.com,Female,21,Mathematics,95.86,92.69,94.79,93.53,85.01,97.59,96.32,93.79,A,28,No,Yes,Master's,Medium,8,6.3,Excellent
S1635,Sara,Davis,student635@university.com,Female,22,Business,78.41,70.7,68.6,82.81,70.98,75.32,76.21,73.58,C,15,Yes,Yes,,High,4,5.1,Average
S1636,Ali,Jones,student636@university.com,Female,22,Engineering,79.14,76.72,80.37,85.02,76.07,72.49,86.84,80.41,B,17,Yes,Yes,High School,High,10,7.9,Good
S1637,Omar,Smith,student637@university.com,Male,20,Engineering,100.0,92.23,96.76,93.0,95.47,97.4,87.69,93.41,A,25,No,Yes,High School,Low,3,4.3,Excellent
S1638,Sara,Williams,student638@university.com,Male,24,Business,83.07,77.12,79.2,85.78,79.5,84.4,94.95,83.47,B,16,Yes,Yes,Master's,Low,4,7.5,Good
S1639,Liam,Williams,student639@university.com,Male,23,Mathematics,73.56,78.7,79.44,86.43,68.96,70.21,76.48,77.78,B,16,Yes,Yes,,Low,2,5.9,Good
S1640,Emma,Davis,student640@university.com,Female,23,CS,86.53,92.51,89.68,87.55,82.87,95.35,96.31,91.14,A,27,Yes,Yes,,Medium,4,4.2,Excellent
S1641,Emma,Smith,student641@university.com,Female,20,Mathematics,85.77,82.9,80.89,85.72,85.31,95.21,77.86,83.28,B,16,No,Yes,PhD,High,7,8.3,Good
S1642,Liam,Davis,student642@university.com,Female,22,Engineering,100.0,90.01,94.76,99.66,83.27,90.69,98.89,93.82,A,23,Yes,Yes,,Low,3,6.4,Excellent
S1643,Ali,Williams,student643@university.com,Female,19,CS,78.75,90.15,81.44,82.05,87.0,82.45,86.15,84.87,B,20,Yes,Yes,High School,Medium,1,7.0,Good
S1644,Liam,Davis,student644@university.com,Male,21,Mathematics,93.64,90.25,86.57,95.61,88.17,100.0,92.9,91.43,A,22,No,Yes,Bachelor's,Medium,10,7.7,Excellent
S1645,Ahmed,Brown,student645@university.com,Male,21,CS,57.22,50.97,38.05,53.67,35.03,45.76,29.91,41.82,F,6,No,Yes,Master's,Low,8,7.3,Poor
S1646,Ahmed,Davis,student646@university.com,Male,19,Business,94.36,88.24,85.45,75.38,70.33,76.63,71.98,79.41,A,24,No,Yes,Bachelor's,High,6,7.7,Excellent
S1647,Ali,Jones,student647@university.com,Male,19,Mathematics,66.9,64.56,56.1,74.77,61.07,64.24,62.34,63.15,C,3,Yes,Yes,,Low,3,7.8,Average
S1648,Liam,Davis,student648@university.com,Male,22,Engineering,61.29,64.11,59.12,64.68,65.96,65.75,63.7,63.22,C,10,No,Yes,High School,Low,8,6.9,Average
S1649,Ahmed,Jones,student649@university.com,Male,20,Engineering,80.89,82.43,73.43,73.14,78.52,83.4,75.69,77.14,B,18,Yes,Yes,Bachelor's,Low,6,5.8,Good
S1650,Omar,Smith,student650@university.com,Female,19,CS,90.7,84.33,93.14,93.75,85.52,100.0,100.0,92.77,A,26,Yes,Yes,Master's,Medium,1,5.2,Excellent
S1651,Liam,Williams,student651@university.com,Female,20,Business,83.55,73.64,70.99,86.25,70.41,84.88,74.76,75.89,B,13,No,No,PhD,Medium,9,8.5,Good
S1652,Omar,Johnson,student652@university.com,Male,24,Mathematics,86.03,82.93,74.38,74.98,81.31,79.94,79.31,78.41,B,14,No,Yes,Bachelor's,High,9,8.8,Good
S1653,Ahmed,Johnson,student653@university.com,Female,18,Business,61.84,63.68,60.8,77.24,53.78,74.37,76.98,67.73,C,4,No,Yes,PhD,Medium,9,5.8,Average
S1654,Emma,Williams,student654@university.com,Male,21,Business,76.97,79.81,75.92,76.72,89.21,82.21,75.19,78.63,B,22,No,Yes,,Low,6,4.6,Good
S1655,Ahmed,Johnson,student655@university.com,Male,22,CS,94.92,87.14,90.67,92.22,94.78,92.58,91.77,91.02,A,27,No,Yes,,Medium,6,5.1,Excellent
S1656,Omar,Davis,student656@university.com,Female,21,CS,86.8,81.54,83.36,78.68,78.38,79.77,71.13,78.99,B,25,No,Yes,Master's,High,4,7.4,Good
S1657,John,Smith,student657@university.com,Male,22,Mathematics,83.89,72.7,74.25,75.36,72.78,86.35,82.69,76.86,B,14,Yes,Yes,PhD,Low,8,4.9,Good
S1658,Maria,Smith,student658@university.com,Male,18,Engineering,54.67,62.74,58.91,52.48,61.15,71.97,54.99,59.46,C,16,No,Yes,PhD,Low,9,7.9,Average
S1659,Sara,Williams,student659@university.com,Male,21,Mathematics,78.81,74.33,77.23,86.82,77.08,81.03,82.63,79.53,B,18,Yes,Yes,Master's,Medium,7,8.6,Good
S1660,Liam,Johnson,student660@university.com,Female,18,Business,76.53,75.71,76.32,72.08,80.02,80.42,79.06,76.89,B,24,Yes,Yes,Bachelor's,Medium,7,8.8,Good
S1661,John,Davis,student661@university.com,Female,22,CS,54.27,48.77,47.45,54.64,36.95,22.71,64.53,48.68,D,2,Yes,Yes,Master's,High,2,4.0,Poor
S1662,Ahmed,Smith,student662@university.com,Female,19,Business,88.31,94.56,69.65,74.34,59.82,75.23,73.66,75.71,C,7,Yes,Yes,,Low,2,8.8,Average
S1663,Emma,Smith,student663@university.com,Female,24,CS,93.51,94.79,87.99,78.44,89.25,87.85,89.62,88.36,A,23,Yes,Yes,PhD,High,10,7.7,Excellent
S1664,Ali,Brown,student664@university.com,Male,21,Engineering,100.0,87.24,89.5,86.51,100.0,100.0,86.19,90.04,A,23,Yes,Yes,High School,Medium,2,4.4,Excellent
S1665,Ahmed,Brown,student665@university.com,Female,18,Business,95.23,95.28,92.67,91.68,86.7,99.92,92.63,93.16,A,21,No,Yes,High School,Low,4,6.1,Excellent
S1666,Emma,Smith,student666@university.com,Female,23,CS,100.0,85.53,92.22,83.79,90.06,89.02,90.67,88.77,A,28,Yes,Yes,,Medium,9,7.5,Excellent
S1667,Maria,Williams,student667@university.com,Female,21,Mathematics,87.87,89.84,91.16,91.56,99.4,97.6,90.36,92.26,A,26,Yes,Yes,PhD,Low,5,8.8,Excellent
S1668,Ahmed,Jones,student668@university.com,Male,21,Mathematics,82.56,94.15,89.97,88.84,91.46,93.18,91.08,91.33,A,24,Yes,Yes,PhD,High,2,4.8,Excellent
S1669,Omar,Jones,student669@university.com,Female,21,Mathematics,83.48,83.82,76.46,76.21,78.32,77.46,82.16,79.32,B,14,No,Yes,Master's,Low,4,4.6,Good
S1670,Ali,Davis,student670@university.com,Female,20,Business,98.21,96.66,84.95,96.64,86.98,97.49,94.69,92.45,B,19,Yes,Yes,Bachelor's,Medium,7,6.4,Good
S1671,Emma,Smith,student671@university.com,Male,18,CS,50.36,50.07,36.96,39.3,36.42,66.38,48.02,45.03,F,0,Yes,Yes,Master's,Low,5,8.8,Poor
S1672,Emma,Smith,student672@university.com,Male,18,CS,98.87,96.95,90.1,85.27,84.98,93.34,99.08,92.35,A,24,No,Yes,High School,High,8,8.9,Excellent
S1673,Emma,Smith,student673@university.com,Male,21,CS,91.77,79.85,77.69,76.4,78.84,82.44,85.81,80.14,B,19,No,Yes,PhD,Medium,1,5.1,Good
S1674,Maria,Williams,student674@university.com,Male,19,Business,85.59,75.83,74.62,84.45,77.45,75.51,77.58,77.3,B,21,No,Yes,Bachelor's,High,5,5.6,Good
S1675,Ahmed,Brown,student675@university.com,Female,21,CS,66.04,38.16,42.15,32.91,40.57,41.13,46.86,40.65,D,8,Yes,Yes,Master's,Low,4,8.5,Poor
S1676,Maria,Smith,student676@university.com,Male,20,Engineering,93.42,87.03,89.66,88.92,84.8,98.49,99.24,91.34,A,24,No,Yes,Bachelor's,Low,3,7.7,Excellent
